age_group,subject,topic,difficulty_level,example_type,input,output,solution_steps
8–10,Environmental Studies (EVS),"Our surroundings: natural resources, forests, soil, minerals (basic level)",easy,factual,What do we get from forests?,"We get wood, fruits, medicine, and honey from forests.","['Forests are rich in natural products.', 'People and animals depend on them.', 'They are valuable for daily life and industry.']"
8–10,Environmental Studies (EVS),"Our surroundings: natural resources, forests, soil, minerals (basic level)",medium,conceptual,What is a mineral?,A mineral is a natural substance found in rocks and the Earth’s crust.,"['Minerals form naturally underground.', 'They include metals like iron and copper.', 'People mine them for useful purposes.']"
8–10,Environmental Studies (EVS),"Our surroundings: natural resources, forests, soil, minerals (basic level)",easy,factual,Which gas in the air helps plants make food?,Plants use carbon dioxide from the air to make food.,"['Plants take in carbon dioxide through leaves.', 'They use sunlight to make food.', 'This process is called photosynthesis.']"
8–10,Environmental Studies (EVS),"Our surroundings: natural resources, forests, soil, minerals (basic level)",medium,conceptual,What are man-made resources?,Man-made resources are things humans make using natural materials.,"['Humans use natural resources like wood and iron.', 'They make tools, houses, and machines.', 'These are called man-made resources.']"
8–10,Environmental Studies (EVS),"Our surroundings: natural resources, forests, soil, minerals (basic level)",hard,reasoning,Why should we protect forests?,"We should protect forests because they give us oxygen, prevent floods, and are homes for animals.","['Forests balance oxygen and carbon dioxide.', 'They stop soil erosion and floods.', 'They support wildlife and keep Earth cool.']"
8–10,Environmental Studies (EVS),"Our surroundings: natural resources, forests, soil, minerals (basic level)",easy,reasoning,Why is sunlight important for living things?,Sunlight is important because it gives energy and helps plants grow.,"['Plants use sunlight to make food.', 'Animals depend on plants for food.', 'So all living things need sunlight.']"
8–10,Environmental Studies (EVS),"Our surroundings: natural resources, forests, soil, minerals (basic level)",medium,conceptual,What is groundwater?,Groundwater is water stored under the Earth’s surface.,"['Rainwater seeps into soil and rocks.', 'It collects underground.', 'We use wells and pumps to bring it up.']"
8–10,Environmental Studies (EVS),"Our surroundings: natural resources, forests, soil, minerals (basic level)",hard,reasoning,Why is soil conservation important?,Soil conservation is important because fertile soil is needed for growing food.,"['Erosion removes topsoil where crops grow.', 'Without soil, plants can’t survive.', 'Conserving soil helps in farming and balance of nature.']"
8–10,Environmental Studies (EVS),"Our surroundings: natural resources, forests, soil, minerals (basic level)",easy,factual,Name two renewable energy sources.,Two renewable energy sources are solar energy and wind energy.,"['Sunlight gives solar power.', 'Wind movement gives wind energy.', 'Both can be reused endlessly.']"
8–10,Environmental Studies (EVS),"Our surroundings: natural resources, forests, soil, minerals (basic level)",medium,conceptual,What is deforestation?,Deforestation means cutting down trees and clearing forests.,"['People cut trees for farming or buildings.', 'This reduces forest areas.', 'It causes loss of animals and clean air.']"
8–10,Environmental Studies (EVS),"Our surroundings: natural resources, forests, soil, minerals (basic level)",hard,reasoning,Why does cutting trees cause less rainfall?,Cutting trees reduces rainfall because trees release water vapor that forms clouds.,"['Trees give moisture through transpiration.', 'Fewer trees mean less water vapor.', 'That leads to fewer clouds and less rain.']"
8–10,Environmental Studies (EVS),"Our surroundings: natural resources, forests, soil, minerals (basic level)",easy,factual,What are minerals used for?,"Minerals are used to make jewelry, machines, tools, and buildings.","['Gold and silver are used for ornaments.', 'Iron and copper are used for tools.', 'Cement and clay are used for construction.']"
8–10,Environmental Studies (EVS),"Our surroundings: natural resources, forests, soil, minerals (basic level)",medium,conceptual,What is humus?,"Humus is the dark, rich part of soil made from decayed plants and animals.","['Leaves and dead plants rot in soil.', 'They turn into humus.', 'It makes the soil fertile for plants.']"
8–10,Environmental Studies (EVS),"Our surroundings: natural resources, forests, soil, minerals (basic level)",hard,reasoning,Why do we find different types of soil in different places?,"Different soils form due to weather, rocks, and living things in an area.","['Rocks break differently in each region.', 'Climate affects soil color and texture.', 'That’s why places have sandy, clay, or loamy soil.']"
8–10,Environmental Studies (EVS),"Our surroundings: natural resources, forests, soil, minerals (basic level)",easy,reasoning,Why should we not burn forests?,"We should not burn forests because it destroys trees, animals, and pollutes the air.","['Burning trees releases smoke and gases.', 'It kills plants and animals.', 'It also increases air pollution and global warming.']"
8–10,Environmental Studies (EVS),"Our surroundings: natural resources, forests, soil, minerals (basic level)",medium,conceptual,What is the top layer of soil called?,The top layer of soil is called topsoil.,"['It contains humus and nutrients.', 'Plants grow in this layer.', 'It is most fertile for farming.']"
8–10,Environmental Studies (EVS),"Our surroundings: natural resources, forests, soil, minerals (basic level)",hard,reasoning,Why is mining done carefully?,Mining is done carefully to avoid damaging the land and wasting minerals.,"['Digging deep can harm soil and forests.', 'Mining releases dust and pollution.', 'Responsible mining saves nature and resources.']"
8–10,Environmental Studies (EVS),"Our surroundings: natural resources, forests, soil, minerals (basic level)",easy,factual,Which mineral is used to make pencils?,Graphite is used to make pencils.,"['Graphite is a soft mineral.', 'It leaves a dark mark on paper.', 'It is also used in batteries and machines.']"
8–10,Environmental Studies (EVS),"Our surroundings: natural resources, forests, soil, minerals (basic level)",medium,conceptual,What is an ecosystem?,"An ecosystem is a community of plants, animals, and their surroundings that depend on each other.","['Forests, rivers, and deserts are ecosystems.', 'Living things interact with air, soil, and water.', 'They maintain balance in nature.']"
8–10,Environmental Studies (EVS),"Our surroundings: natural resources, forests, soil, minerals (basic level)",hard,reasoning,Why do plants help prevent soil erosion?,Plant roots hold the soil tightly and stop it from being washed away by wind or rain.,"['Roots bind soil particles together.', 'They protect topsoil from erosion.', 'More plants mean stronger soil.']"
8–10,Environmental Studies (EVS),"Our surroundings: natural resources, forests, soil, minerals (basic level)",easy,reasoning,Why should we reuse and recycle materials?,Reusing and recycling saves natural resources and reduces waste.,"['Using old materials saves raw resources.', 'It prevents pollution.', 'It helps protect the environment.']"
8–10,Environmental Studies (EVS),"Our surroundings: natural resources, forests, soil, minerals (basic level)",medium,conceptual,What is a water resource?,"A water resource is any source of water useful for living things, like rivers, lakes, or rain.","['Water comes from rain and melting snow.', 'It collects in rivers and lakes.', 'We use it for drinking, farming, and cleaning.']"
8–10,Environmental Studies (EVS),"Our surroundings: natural resources, forests, soil, minerals (basic level)",easy,factual,Name one natural resource that we cannot live without.,We cannot live without air.,"['Air gives us oxygen to breathe.', 'Plants and animals also need air.', 'It is the most important resource for life.']"
